院校,年份,院系,专业,初试成绩,复试成绩,复试满分,总成绩,是否录取
华东师范大学,2023,软件工程学院,软件工程,324.0,362.8,500.0,339.5,是
华东师范大学,2023,软件工程学院,软件工程,297.0,400.6,500.0,338.4,是
华东师范大学,2023,软件工程学院,软件工程,294.0,396.6,500.0,335.0,是
华东师范大学,2023,软件工程学院,软件工程,286.0,393.6,500.0,329.0,是
华东师范大学,2023,软件工程学院,软件工程,297.0,374.8,500.0,328.1,是
华东师范大学,2023,软件工程学院,软件工程,296.0,363.8,500.0,323.1,是
华东师范大学,2023,软件工程学院,软件工程,277.0,386.4,500.0,320.8,是
华东师范大学,2023,软件工程学院,软件工程,303.0,346.2,500.0,320.3,是
华东师范大学,2023,软件工程学院,软件工程,306.0,339.2,500.0,319.3,是
华东师范大学,2023,软件工程学院,软件工程,284.0,365.8,500.0,316.7,是
华东师范大学,2023,软件工程学院,软件工程,292.0,351.2,500.0,315.7,是
华东师范大学,2023,软件工程学院,软件工程,275.0,373.6,500.0,314.4,是
华东师范大学,2023,软件工程学院,软件工程,312.0,310.8,500.0,311.5,是
华东师范大学,2023,软件工程学院,软件工程,293.0,326.8,500.0,306.5,是
华东师范大学,2023,软件工程学院,软件工程,283.0,321.0,500.0,298.2,是
华东师范大学,2023,软件工程学院,软件工程,280.0,314.4,500.0,293.8,是
华东师范大学,2023,软件工程学院,软件工程,341.0,458.4,500.0,458.4,是
华东师范大学,2023,软件工程学院,软件工程,280.0,444.0,500.0,444.0,是
华东师范大学,2023,软件工程学院,软件工程,288.0,437.6,500.0,437.6,是
华东师范大学,2023,软件工程学院,软件工程,288.0,429.4,500.0,429.4,是
华东师范大学,2023,软件工程学院,软件工程,294.0,429.0,500.0,429.0,是
华东师范大学,2023,软件工程学院,软件工程,321.0,428.6,500.0,428.6,是
华东师范大学,2023,软件工程学院,软件工程,367.0,425.6,500.0,425.6,是
华东师范大学,2023,软件工程学院,软件工程,313.0,425.0,500.0,425.0,是
华东师范大学,2023,软件工程学院,软件工程,340.0,421.4,500.0,421.4,是
华东师范大学,2023,软件工程学院,软件工程,313.0,421.0,500.0,421.0,是
华东师范大学,2023,软件工程学院,软件工程,340.0,420.8,500.0,420.8,是
华东师范大学,2023,软件工程学院,软件工程,338.0,419.6,500.0,419.6,是
华东师范大学,2023,软件工程学院,软件工程,315.0,417.4,500.0,417.4,是
华东师范大学,2023,软件工程学院,软件工程,308.0,416.4,500.0,416.4,是
华东师范大学,2023,软件工程学院,软件工程,304.0,416.0,500.0,416.0,是
华东师范大学,2023,软件工程学院,软件工程,352.0,415.8,500.0,415.8,是
华东师范大学,2023,软件工程学院,软件工程,289.0,415.8,500.0,415.8,是
华东师范大学,2023,软件工程学院,软件工程,292.0,415.2,500.0,415.2,是
华东师范大学,2023,软件工程学院,软件工程,312.0,415.2,500.0,415.2,是
华东师范大学,2023,软件工程学院,软件工程,318.0,414.8,500.0,414.8,是
华东师范大学,2023,软件工程学院,软件工程,311.0,414.2,500.0,414.2,是
华东师范大学,2023,软件工程学院,软件工程,332.0,412.0,500.0,412.0,是
华东师范大学,2023,软件工程学院,软件工程,315.0,411.4,500.0,411.4,是
华东师范大学,2023,软件工程学院,软件工程,331.0,411.0,500.0,411.0,是
华东师范大学,2023,软件工程学院,软件工程,281.0,410.4,500.0,410.4,是
华东师范大学,2023,软件工程学院,软件工程,323.0,409.0,500.0,409.0,是
华东师范大学,2023,软件工程学院,软件工程,309.0,408.4,500.0,408.4,是
华东师范大学,2023,软件工程学院,软件工程,314.0,407.0,500.0,407.0,是
华东师范大学,2023,软件工程学院,软件工程,295.0,407.0,500.0,407.0,是
华东师范大学,2023,软件工程学院,软件工程,323.0,407.0,500.0,407.0,是
华东师范大学,2023,软件工程学院,软件工程,287.0,406.0,500.0,406.0,是
华东师范大学,2023,软件工程学院,软件工程,287.0,406.0,500.0,406.0,是
华东师范大学,2023,软件工程学院,软件工程,323.0,405.8,500.0,405.8,是
华东师范大学,2023,软件工程学院,软件工程,304.0,405.4,500.0,405.4,是
华东师范大学,2023,软件工程学院,软件工程,335.0,405.2,500.0,405.2,是
华东师范大学,2023,软件工程学院,软件工程,303.0,403.4,500.0,403.4,是
华东师范大学,2023,软件工程学院,软件工程,291.0,403.0,500.0,403.0,是
华东师范大学,2023,软件工程学院,软件工程,312.0,402.6,500.0,402.6,是
华东师范大学,2023,软件工程学院,软件工程,334.0,402.0,500.0,402.0,是
华东师范大学,2023,软件工程学院,软件工程,286.0,401.4,500.0,401.4,是
华东师范大学,2023,软件工程学院,软件工程,282.0,398.4,500.0,398.4,是
华东师范大学,2023,软件工程学院,软件工程,306.0,398.0,500.0,398.0,是
华东师范大学,2023,软件工程学院,软件工程,298.0,398.0,500.0,398.0,是
华东师范大学,2023,软件工程学院,软件工程,313.0,398.0,500.0,398.0,是
华东师范大学,2023,软件工程学院,软件工程,292.0,397.8,500.0,397.8,是
华东师范大学,2023,软件工程学院,软件工程,289.0,396.4,500.0,396.4,是
华东师范大学,2023,软件工程学院,软件工程,341.0,396.4,500.0,396.4,是
华东师范大学,2023,软件工程学院,软件工程,309.0,396.0,500.0,396.0,是
华东师范大学,2023,软件工程学院,软件工程,278.0,395.6,500.0,395.6,是
